#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#TIC#, RA, DEC, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, Exposure Length, Waveband, Filters, Target Classification, Release Date, Instrument, Project, Distance (")
#@string, ra, dec, int, string, string, string, ra, dec, float, float, string, string, string, float, string, string, float
TIC#,RA,DEC,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp14791,HD 131156 A,222.845930155267,19.1024639903677,44838.5855903,3599.844,UV,HIGH DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47632,HD 131156,222.8457314879,19.1021296008,49117.33938,3599.305,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08439,HD 131156,222.845930155267,19.1024639903677,46602.2292708,599.531,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13087,HD 131156,222.84593531082,19.1010639970349,45086.0080324,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr12960,HD 131156,222.845131155685,19.1024613631267,45064.976794,659.74,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13797,HD 131156,222.846432476081,19.1016656362236,45179.6571412,569.628,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02637,HD 131156,222.84643358085,19.1013656376523,45715.1736227,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp07365,HD 131156,222.845131155685,19.1024613631267,46422.2461806,599.531,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_329574145,271.59883133,-36.01978628,2,IUE,swp25380,HD 165185,271.596720096,-36.0198898332,46131.96038,14399.768,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28509,WAVCAL  + TFLOOD,222.845930155267,19.1024639903677,46600.4563079,119.473,UV,HIGH DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02638,HD 131156,222.8462338082,19.1013312479,45715.71813,19.538,UV,LOW DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp07357,HD 131156,222.845131155685,19.1024613631267,46421.3210648,599.531,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25591,HD 131156,222.845931260036,19.1021639917964,49131.7859491,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28525,HD 131156,222.845930155267,19.1024639903677,46602.9177894,29999.254,UV,HIGH DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp15209,HD 131156,222.84683308068,19.1013669513004,47602.211956,2699.551,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28526,WAVCAL  + TFLOOD,222.845930155267,19.1024639903677,46603.317037,119.473,UV,HIGH DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp22033,HD 131156,222.8462338082,19.1013312479,45717.62116,5399.497,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp14792,HD 131156 A,222.845930155267,19.1024639903677,44838.7260185,57118.734,UV,HIGH DISP,,NaN,SWP,,0
TIC_117979951,71.90121543,-16.93445569,2,IUE,lwp22036,HD 30495,71.9007095352473,-16.9357959791537,48610.4276505,2399.723,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02629,HD 131156,222.8462338082,19.1013312479,45714.71299,15.851,UV,LOW DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47707,HD 131156,222.8457314879,19.1021296008,49129.26242,4199.499,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13114,HD 131156,222.845930155267,19.1024639903677,45089.4110069,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25601,HD 131156,222.845931260036,19.1021639917964,49132.9416551,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28535,HD 131156,222.845730383,19.102429599,46604.89833,11099.62,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28513,HD 131156,222.845730383,19.102429599,46601.75696,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13074,HD 131156,222.845930155267,19.1024639903677,45083.9061343,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp22020,BOO A,222.8462338082,19.1013312479,45715.68722,5399.497,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr12962,HD 131156,222.845131155685,19.1024613631267,45065.0380671,3179.599,UV,HIGH DISP,,NaN,LWR,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr02133,HD 131156,222.845930155267,19.1024639903677,43741.205162,749.852,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr11403,HD 131156 A,222.845930155267,19.1024639903677,44838.6948727,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp17533,HD 131156,222.8462327033,19.101631246,45181.82541,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp28527,HD 131156,222.845730383,19.102429599,46603.84449,5999.151,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25563,HD 131156,222.845931260036,19.1021639917964,49126.813669,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp16828,HD 131156,222.845730383,19.102429599,45084.4637,3599.305,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13271,HD 131156,222.846430634792,19.1021656338423,45108.4996065,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47668,HD 131156,222.8457314879,19.1021296008,49122.24418,3599.844,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13086,HD 131156,222.845730383,19.102429599,45086.45942,104.739,UV,LOW DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr17909,SKY,222.8449313847,19.1024269716,46603.46787,1499.829,UV,LOW DISP,,NaN,LWR,,0.531835735354154
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02667,HD 131156,222.8462338082,19.1013312479,45719.65534,29.778,UV,LOW DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp17525,HD 131156,222.8462327033,19.101631246,45181.13064,1199.588,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25568,HD 131156,222.845931260036,19.1021639917964,49127.8278935,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47686,HD 131156,222.8457314879,19.1021296008,49125.22993,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47718,HD 131156,222.8457314879,19.1021296008,49131.2525,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp27366,BOO A,222.8449313847,19.1024269716,46423.25535,5399.627,UV,LOW DISP,,NaN,SWP,,0.531835735354154
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp15210,HD 131156,222.84683308068,19.1013669513004,47602.270544,1799.659,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp47690,HD 131156,222.8457314879,19.1021296008,49126.26763,4199.499,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp13384,HD 131156,222.845131155685,19.1024613631267,47319.9013079,899.768,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13067,HD 131156,222.84593531082,19.1010639970349,45081.9218403,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13820,HD 131156,222.846432476081,19.1016656362236,45181.7231944,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02641,HD 131156,222.84643358085,19.1013656376523,45716.123831,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13051,HD 131156,222.845930155267,19.1024639903677,45079.4969329,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08467,HD 131156,222.845930155267,19.1024639903677,46604.3845023,839.557,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp02649,BOO A,222.8462338082,19.1013312479,45717.61705,29.778,UV,LOW DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25512,HD 131156,222.845931260036,19.1021639917964,49117.8088773,599.531,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25549,HD 131156,222.845931260036,19.1021639917964,49124.7988773,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25583,HD 131156,222.845931260036,19.1021639917964,49129.8118866,719.544,UV,HIGH DISP,,NaN,LWP,,0
TIC_105999792,300.90585453,29.89680345,2,IUE,swp45544,HR 7670,300.9052134948,29.8966438545,48872.47928,8999.602,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp25501,HD 131156,222.845931260036,19.1021639917964,49116.7976505,539.73,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13115,BOO A,222.845730383,19.102429599,45089.99178,104.739,UV,LOW DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08451,WAVCAL  + TFLOOD,222.845930155267,19.1024639903677,46603.3730787,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwr13310,HD 131156,222.845934206066,19.1013639956063,45113.7281481,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp07368,HD 131156,222.845131155685,19.1024613631267,46422.8217361,659.743,UV,HIGH DISP,,NaN,LWP,,0.231499965675866
TIC_1101124558,222.84745194,19.10044994,2,IUE,swp22004,BOO A,222.8462338082,19.1013312479,45713.67352,5399.497,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124558,222.84745194,19.10044994,2,IUE,lwp08432,HD 131156,222.845930155267,19.1024639903677,46601.3240741,479.519,UV,HIGH DISP,,NaN,LWP,,0
TIC_367631379,157.76961635,82.55865174,2,IUE,lwr15749,HD 90089,157.777813125955,82.5581319909905,45440.7642708,1079.58,UV,HIGH DISP,,NaN,LWR,,2.44204723383316
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwp13385,HD 131156,222.845131155685,19.1024613631267,47319.9614931,17999.748,UV,HIGH DISP,,NaN,LWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,swp13677,HD 131156,222.8449313847,19.1024269716,44702.41319,5399.627,UV,LOW DISP,,NaN,SWP,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwr13347,HD 131156,222.845131155685,19.1024613631267,45119.5383565,899.765,UV,HIGH DISP,,NaN,LWR,,0
TIC_1101124559,222.84601534,19.10191326,2,IUE,lwr11402,HD 131156 A,222.845930155267,19.1024639903677,44838.6302546,3599.848,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr17964,NULL,81.1047253519,17.3833924184,46728.88333,0,UV,LOW DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp13596,HD 35296,81.1022263518,17.3837044054,44691.42247,4499.736,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16309,HD 35296,81.1022263518,17.3837044054,45011.61576,5399.627,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29529,HD 22049,53.2364752269,-9.4585989803,46729.74286,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr11751,HD 35296,81.1043811261811,17.3833914382206,44888.5253356,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp01519,WAVCAL  + TFLOOD,81.1047812186623,17.3833895198617,45071.9641204,15.851,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16691,HD 35296,81.1047253519,17.3833924184,45064.43063,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16735,HD 35296,81.1047253519,17.3833924184,45069.3948,1679.64,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp18565,111 TAU,81.1022263518,17.3837044054,45289.70485,3599.844,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29526,HD 22049,53.2364752269,-9.4585989803,46728.77324,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_93279196,86.11056968,-22.42183736,2,IUE,swp56194,GL216,86.1104919636,-22.4215403757,50035.15442,1799.652,UV,LOW DISP,,NaN,SWP,,0
TIC_399665349,72.46004544,6.96127453,2,IUE,swp46701,HD 30652,72.4577364631234,6.96127315122722,48998.0117014,1499.825,UV,HIGH DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29607,HD 22049,53.2364752269,-9.4585989803,46740.65397,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09385,HD 35296,81.1047812186623,17.3833895198617,46725.3531019,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29525,HD 22049,53.2364752269,-9.4585989803,46728.73111,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr12861,HD 35296,81.1047812186623,17.3833895198617,45053.9541551,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr12948,HD 35296,81.1047812186623,17.3833895198617,45063.9571991,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29539,HD 22049,53.2364752269,-9.4585989803,46730.74028,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr15703,HD 35296,81.1047812186623,17.3833895198617,45434.8088079,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_1674663309,271.36353505,2.50014628,2,IUE,lwp15208,HD 165341,271.363207172629,2.50290595830717,47602.1500579,2099.487,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp18559,111 TAU,81.1022263518,17.3837044054,45288.77552,4499.736,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19715,HD 35296,81.1047253519,17.3833924184,45438.28875,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_93279196,86.11056968,-22.42183736,2,IUE,lwp31699,GL216,86.1104919636,-22.4215403757,50035.18486,119.48,UV,LOW DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16768,HD 35296,81.1047253519,17.3833924184,45074.54845,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr12995,WAVCAL  + TFLOOD,81.1047812186623,17.3833895198617,45069.004294,15.848,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp15236,HD 35296,81.1043252592,17.3833943369,44888.99731,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08833,HD 35296,81.1043811261811,17.3833914382206,44499.6439583,1019.778,UV,HIGH DISP,,NaN,LWR,,0
TIC_408842743,297.75684873,10.41572013,2,IUE,lwr02801,HD 187691,297.755233063304,10.4164740162294,43814.2273264,2699.548,UV,HIGH DISP,,NaN,LWR,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29489,HD 22049,53.2364752269,-9.4585989803,46723.74285,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr13010,HD 35296,81.1047812186623,17.3833895198617,45071.8920139,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr13047,HD 35296,81.1047812186623,17.3833895198617,45078.957037,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr14628,HD 35296,81.1022822199728,17.3837015056024,45288.2543634,1499.829,UV,HIGH DISP,,NaN,LWR,,2.80170953940867
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16737,WAVCAL  + TFLOOD,81.1047812186623,17.3833895198617,45068.9507639,119.473,UV,HIGH DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,lwp02627,SAO 130564,53.2364764227,-9.4582989826,45714.6112,5.611,UV,LOW DISP,,NaN,LWP,,2.87378521514732
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19783,HD 35296,81.1047253519,17.3833924184,45446.44664,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29598,HD 22049,53.2364752269,-9.4585989803,46739.68914,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08886,HD 35296,81.1043811261811,17.3833914382206,44506.5987731,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09475,HD 35296,81.1047812186623,17.3833895198617,46739.2872222,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr11760,HD 35296,81.1043811261811,17.3833914382206,44889.4303009,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr17966,WAVCAL  + TFLOOD,81.1047812186623,17.3833895198617,46728.4445949,21.583,UV,HIGH DISP,,NaN,LWR,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29533,HD 22049,53.2364752269,-9.4585989803,46729.96944,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,swp18550,111 TAU,81.1022263518,17.3837044054,45287.64431,3599.844,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09378,HD 35296,81.1047812186623,17.3833895198617,46724.3532639,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29540,HD 22049,53.2364752269,-9.4585989803,46730.78264,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,swp10095,HD 35296,81.1043252592,17.3833943369,44495.12088,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr17967,T FLOOD,81.1047253519,17.3833924184,46728.96697,9.704,UV,LOW DISP,,NaN,LWR,,0
TIC_399665349,72.46004544,6.96127453,2,IUE,swp29305,HD 30652,72.4580702926,6.9610693001,46697.98994,719.537,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp18544,111 TAU,81.1022263518,17.3837044054,45286.91836,4499.736,UV,LOW DISP,,NaN,SWP,,2.54540719531465
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr11767,HD 35296,81.1043811261811,17.3833914382206,44890.432581,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr15734,HD 35296,81.1047812186623,17.3833895198617,45438.7624306,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19698,HD 35296,81.1047253519,17.3833924184,45435.28078,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr15671,HD 35296,81.1043811261811,17.3833914382206,45431.8398264,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08724,HD 35296,81.1043811261811,17.3833914382206,44487.6145255,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19670,HD 35296,81.1047253519,17.3833924184,45432.35939,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29490,HD 22049,53.2364752269,-9.4585989803,46723.78042,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29608,HD 22049,53.2364752269,-9.4585989803,46740.69193,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,swp29527,HD 35296,81.1047253519,17.3833924184,46728.85903,599.524,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr12993,HD 35296,81.1047812186623,17.3833895198617,45068.8745718,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp26466,HD 22049,53.2364764227,-9.4582989826,46270.54066,719.537,UV,LOW DISP,,NaN,SWP,,2.87378521514732
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29494,HD 22049,53.2364752269,-9.4585989803,46724.7438,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29511,HD 22049,53.2364752269,-9.4585989803,46725.7473,719.537,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19667,HD 35296,81.1047253519,17.3833924184,45431.5549,1859.864,UV,LOW DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29495,HD 22049,53.2364752269,-9.4585989803,46724.78565,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp29530,HD 22049,53.2364752269,-9.4585989803,46729.7878,2999.781,UV,LOW DISP,,NaN,SWP,,2.86953246318447
TIC_47346402,81.10609696,17.38353512,2,IUE,swp19679,HD 35296,81.1047253519,17.3833924184,45433.31723,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16781,HD 35296,81.1047253519,17.3833924184,45076.55044,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp10216,HD 35296,81.1043252592,17.3833943369,44507.11943,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_118572803,53.23268538,-9.45826097,2,IUE,swp26919,HD 22049,53.2361611226553,-9.45827765498443,46349.8689931,26099.449,UV,HIGH DISP,,NaN,SWP,,1.66581954979404
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09360,HD 35296,81.1047812186623,17.3833895198617,46723.3491551,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08861,HD 35296,81.1043811261811,17.3833914382206,44503.5687847,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr12979,HD 35296,81.1047812186623,17.3833895198617,45066.9650347,959.567,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08641,HD 35296,81.1043811261811,17.3833914382206,44479.3450116,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr15669,HD 35296,81.1047812186623,17.3833895198617,45431.0357986,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr09377,HD 35296,81.1043811261811,17.3833914382206,44567.3413889,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp15241,HD 35296,81.1043252592,17.3833943369,44889.94939,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr14640,HD 35296,81.1022822199728,17.3837015056024,45289.2506713,599.528,UV,HIGH DISP,,NaN,LWR,,2.80170953940867
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09484,HD 35296,81.1047812186623,17.3833895198617,46740.2604167,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr11626,HD 35296,81.1043811261811,17.3833914382206,44874.6555671,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr14618,HD 35296,81.1022822199728,17.3837015056024,45287.1899769,1499.829,UV,HIGH DISP,,NaN,LWR,,2.80170953940867
TIC_373765355,199.21271429,17.01717803,2,IUE,lwp15048,HD 115404,199.209547798988,17.0183448793002,47573.9291088,3599.851,UV,HIGH DISP,,NaN,LWP,,1.28597888857293
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr08780,HD 35296,81.1043811261811,17.3833914382206,44494.6019097,1319.605,UV,HIGH DISP,,NaN,LWR,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp16625,111 TAU,81.1047253519,17.3833924184,45054.47369,2099.48,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp09420,HD 35296,81.1047812186623,17.3833895198617,46730.3460648,1079.583,UV,HIGH DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwp01520,T FLOOD,81.1047253519,17.3833924184,45072.49365,24.863,UV,LOW DISP,,NaN,LWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,swp15109,HD 35296,81.1043252592,17.3833943369,44875.12959,1979.467,UV,LOW DISP,,NaN,SWP,,0
TIC_47346402,81.10609696,17.38353512,2,IUE,lwr15672,HD 35296,81.1047812186623,17.3833895198617,45431.8895718,1319.605,UV,HIGH DISP,,NaN,LWR,,0
